,moped_component_id,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate,pre_annualized_fatal_crash_rate,post_annualized_fatal_crash_rate,pre_annualized_injury_rate,post_annualized_injury_rate,pre_annualized_death_rate,post_annualized_death_rate,pre_annualized_cost,post_annualized_cost
493,618,2020-12-09 06:00:00+00:00,0.25653263524191106,,0.0,,0.25653263524191106,,0.0,,81180.91847973567,
494,619,2020-12-09 06:00:00+00:00,0.21867048686095492,0.5981984441108229,0.0,0.0,0.1561932049006821,0.39879896274054866,0.0,0.0,89092.60407534905,232300.3957963696
495,620,2020-12-09 06:00:00+00:00,0.36461192912403295,,0.0,,0.0,,0.0,,83678.43773396556,
496,623,2019-06-27 05:00:00+00:00,0.24409757540153876,0.446569890713234,0.003323567592456655,0.01085884232737347,0.19978334083545002,0.34069617802134267,0.003323567592456655,0.01085884232737347,107493.77735753753,178769.12123554945
497,624,2016-02-04 06:00:00+00:00,0.2904572564612326,0.4027012127894157,0.0,0.0,0.21784294234592444,0.20135060639470784,0.0,0.0,69274.05566600397,118796.85777287763
498,625,2016-07-05 05:00:00+00:00,0.3286677306378994,0.2462619239181144,0.0039598521763602335,0.0,0.25343053928705495,0.18368717275859353,0.0039598521763602335,0.0,109192.92376313344,73852.33615075452
499,626,2015-03-15 05:00:00+00:00,0.5927378456961255,,0.0,,2.9636892284806273,,0.0,,720769.2203664886,
500,627,2015-03-15 05:00:00+00:00,0.3639806527430019,0.22601384982837558,0.0,0.0,0.3216573210286994,0.10273356810380709,0.0,0.0,104733.31666021308,79316.185065745
501,628,2015-03-15 05:00:00+00:00,1.2166551006245663,,0.0,,0.0,,0.0,,62049.41013185288,
502,629,2015-03-15 05:00:00+00:00,0.22066708621774703,0.48072388264326843,0.0,0.0,0.0,0.48072388264326843,0.0,0.0,33762.064191315294,185559.4187003016
503,630,2015-03-15 05:00:00+00:00,0.22066708621774703,0.48072388264326843,0.0,0.0,0.0,0.48072388264326843,0.0,0.0,33762.064191315294,185559.4187003016
504,631,2022-03-18 05:00:00+00:00,0.17038661669026275,1.1266483304629462,0.0,0.0,0.15196644191293704,0.6759889982777677,0.0,0.0,86227.14065450878,237948.12739377425
505,632,2021-11-12 06:00:00+00:00,0.1805169394184448,0.8059948510481795,0.000955116081579073,0.0,0.15186345697107262,0.5373299006987863,0.000955116081579073,0.0,69120.79570779593,343823.9702096359
506,634,2022-05-06 05:00:00+00:00,0.1588775270362319,1.0928130648881131,0.0012510041498915896,0.0,0.15512451458655713,0.4098048993330424,0.0012510041498915896,0.0,79457.52858036432,210434.8158075173
507,635,2021-06-28 05:00:00+00:00,0.1303901590087611,,0.0,,0.0,,0.0,,6649.898109446816,
508,636,2021-12-17 06:00:00+00:00,0.17125898245601573,0.6198557488332626,0.0,0.0,0.17125898245601573,0.0,0.0,0.0,102973.35545128073,110644.25116673738
509,637,2022-02-15 06:00:00+00:00,0.15719929547320483,1.2074380165289258,0.0,0.0,0.1426754475218761,0.503099173553719,0.0,0.0,80177.62109931442,429344.8347107438
510,638,2022-01-21 06:00:00+00:00,0.12556940266437475,1.0124740124740126,0.0,0.0,0.11161724681277754,1.0124740124740126,0.0,0.0,52983.311846440345,313360.7068607069
511,639,2021-12-24 06:00:00+00:00,0.12255683248049659,,0.0,,0.0,,0.0,,6250.398456505326,
512,640,2021-10-01 05:00:00+00:00,0.18311181102585228,0.7179188245212573,0.0010345300057957756,0.0,0.1479377908287959,0.46453570998434296,0.0010345300057957756,0.0,69586.62630984705,268311.60303504753
513,641,2021-06-28 05:00:00+00:00,0.18108924777882474,0.6175730288144387,0.0021304617385744084,0.0,0.15126278343878302,0.2807150130974721,0.0021304617385744084,0.0,72071.39015423367,119809.1675900011
514,642,2021-08-23 05:00:00+00:00,0.1744625956435916,0.6821645101271284,0.0,0.0,0.14727361969913577,0.3100747773305129,0.0,0.0,55093.928255449006,132339.91496466292
515,643,2013-07-04 05:00:00+00:00,0.6884473415534438,0.19406106795284814,0.0,0.0,0.11474122359224063,0.14343644153036603,0.0,0.0,102808.13633864762,54075.53845694799
516,644,2015-08-13 05:00:00+00:00,0.36417722003734343,0.26766866858247607,0.00203450960914717,0.002582012880216811,0.32348702785440003,0.15147808897271958,0.00203450960914717,0.002582012880216811,130377.47928297809,96173.09442039563
517,645,2017-09-14 05:00:00+00:00,0.32105513750302456,0.28634281918315113,0.0026315994877297096,0.0,0.31710773827143,0.2578442447620792,0.003947399231594565,0.0,142724.7982170208,111806.69282872726
518,646,2018-08-14 05:00:00+00:00,0.2573386700344495,0.4166304113365238,0.0,0.0,0.19343577881784124,0.25409876735359416,0.0,0.0,92000.30164248371,121253.18476743402
519,647,2015-09-02 05:00:00+00:00,0.3729475857474765,0.22843529496738965,0.0,0.0010430835386638798,0.2902700486661082,0.14116397223251173,0.0,0.0010430835386638798,145210.51251908494,75875.63507497506
520,649,2016-10-14 05:00:00+00:00,0.388312528239703,0.22154079440630134,0.0,0.0,0.0,0.2789772966597869,0.0,0.0,55451.029032629594,101752.86634935344
521,650,2016-10-14 05:00:00+00:00,0.301546117056462,0.2668235180671726,0.0012358447420346805,0.002846117526049841,0.2830084459259418,0.2376508134251617,0.0012358447420346805,0.002846117526049841,122417.83676698731,107866.43117852595
522,651,2016-07-09 05:00:00+00:00,0.3235406020237629,0.28501660638887105,0.0010079146480491056,0.0008358258251873052,0.25903406454862016,0.18388168154120713,0.0010079146480491056,0.0008358258251873052,126230.22260702193,94538.5874352857
523,652,2016-01-21 06:00:00+00:00,0.36820600382445323,0.2687775886896191,0.0,0.0025500719989527427,0.2853596529639512,0.21981620630972643,0.0,0.0025500719989527427,128364.66743953805,108791.1716193219
524,653,2018-08-24 05:00:00+00:00,0.204249285184088,0.36188746232919133,0.0,0.0,0.14589234656006286,0.12062915410973044,0.0,0.0,95822.09322064927,135496.69735375472
525,656,2017-08-04 05:00:00+00:00,0.2775907754296309,0.31170728104750367,0.0,0.0,0.1954864615701626,0.21579734841750253,0.0,0.0,113167.11260296713,106729.77190482312
526,657,2013-08-20 05:00:00+00:00,0.6672626227893972,0.18396745947615414,0.0032870079940364393,0.001559046266747069,0.5259212790458303,0.12940084014000672,0.0032870079940364393,0.001559046266747069,239619.59575726237,69139.02479143227
527,658,2013-06-25 05:00:00+00:00,0.5817661858133178,0.21327161327252228,0.0,0.0,0.5993954641712972,0.14647775636849056,0.0,0.0,190907.45533855815,77183.231207736
528,659,2013-04-29 05:00:00+00:00,0.6550681610635228,0.19089784079949734,0.0,0.00030690971189629795,0.4922263583132686,0.14394065487936375,0.0,0.00030690971189629795,263311.49409709865,71803.67546612218
529,660,2013-07-26 05:00:00+00:00,0.598095591586543,0.1892007100962083,0.0,0.0,0.7894861808942368,0.12613380673080554,0.0,0.0,384623.3130374741,64598.246612743955
530,661,2015-10-05 05:00:00+00:00,0.37756816126114484,0.40916728902165794,0.0,0.0,0.18878408063057242,0.30687546676624344,0.0,0.0,213514.79519317742,313166.41383495147
531,662,2015-10-05 05:00:00+00:00,0.30162753621526145,0.2704295802486496,0.0,0.0,0.18432793879821532,0.11949214010986842,0.0,0.0,84748.95913381582,86688.40311970665
532,663,2013-09-20 05:00:00+00:00,0.44997690056978595,0.23571831922419714,0.0,0.021428938111290652,0.0,0.1285736286677439,0.0,0.021428938111290652,34423.232893588625,104787.50736421128
533,664,2013-08-19 05:00:00+00:00,0.5884612353663983,0.20699674732776185,0.0,0.0,0.33260852433752947,0.13331993895686356,0.0,0.0,211551.81411422018,71601.57826845133
534,665,2013-08-29 05:00:00+00:00,0.4513936397943195,0.1923797826291539,0.0,0.001630337140925033,0.5158784454792223,0.16629438837435337,0.0,0.001630337140925033,163501.22481407103,84262.34479156941
535,666,2013-09-28 05:00:00+00:00,0.5148475308932011,0.2046780789809741,0.0,0.0,0.43118480712305596,0.12989185781484894,0.0,0.0,172229.3702720481,65067.94853143236
536,667,2014-11-26 06:00:00+00:00,0.37317099869856596,0.21851727349866648,0.0,0.0,0.28432076091319314,0.1482023092540461,0.0,0.0,176190.02152839437,69440.89515062574
537,668,2013-08-21 05:00:00+00:00,0.7072057693859154,0.1939128171763175,0.0,0.0014258295380611581,0.6457096155262706,0.11264053350683148,0.0,0.0014258295380611581,277193.91352234903,60332.55107351984
538,669,2013-08-22 05:00:00+00:00,0.4789600007660638,0.2012527294653547,0.0,0.0,0.38514309339951525,0.17035171982303646,0.0,0.0,203548.1248616438,81106.43464169909
539,670,2013-09-05 05:00:00+00:00,0.5588779088300924,0.20708064947950297,0.0,0.0,0.341536499840612,0.16106272737294675,0.0,0.0,146084.4756136436,75147.2668000063
540,671,2014-09-03 05:00:00+00:00,0.43750708275178923,0.24144104442669456,0.0,0.0,0.4014770877016419,0.1600859098916127,0.0,0.0,159602.58378785272,71528.22159099753
541,672,2013-07-24 05:00:00+00:00,0.48931843735795794,0.22127827736252909,0.0,0.0,0.46601755938853134,0.17549656480476444,0.0,0.0,146609.12418363197,70625.92190577825
542,673,2013-06-18 05:00:00+00:00,0.5440001711944019,0.21264379332784192,0.018758626592910412,0.0,0.39393115845111865,0.09861741139841944,0.018758626592910412,0.0,200342.1320122832,49669.27560963519
543,674,2013-06-21 05:00:00+00:00,0.48841096501002895,0.19579055517916572,0.0,0.0,0.4070091375083575,0.11964978372060127,0.0,0.0,142575.30086917762,57906.144419544806
544,675,2013-06-21 05:00:00+00:00,0.5394793525755431,0.19315215845423786,0.0,0.0,0.17982645085851437,0.17120304953898358,0.0,0.0,106097.60600652348,83428.5629868816
545,676,2020-09-16 05:00:00+00:00,0.21343406209178267,0.689855984890218,0.0,0.0,0.10919882246556323,0.2759423939560872,0.0,0.0,57294.63671454529,127623.35720469033
546,679,2020-09-16 05:00:00+00:00,0.11084276411456029,,0.0,,0.11084276411456029,,0.0,,31479.34500853512,
547,680,2020-09-16 05:00:00+00:00,0.11084276411456029,,0.0,,0.11084276411456029,,0.0,,31479.34500853512,
548,681,2020-09-16 05:00:00+00:00,0.11084276411456029,,0.0,,0.11084276411456029,,0.0,,31479.34500853512,
549,682,2020-09-16 05:00:00+00:00,0.1723893488472879,0.5373793103448276,0.0008055577048938687,0.0,0.10391694393130906,0.20151724137931035,0.0008055577048938687,0.0,57238.90272123384,165983.0344827586
550,683,2020-09-16 05:00:00+00:00,0.18747754375759235,0.552380352248023,0.0,0.0,0.1077995876606156,0.13809508806200574,0.0,0.0,47206.845518161754,163918.8695296008
551,684,2013-08-09 05:00:00+00:00,0.5484871508379888,0.15617038713010636,0.0,0.0,0.15671061452513965,0.0,0.0,0.0,80470.90055865921,15929.379487270848
552,685,2013-09-13 05:00:00+00:00,1.7171400587659158,0.20737621537224102,0.0,0.0,0.0,0.0,0.0,0.0,218935.35749265426,21152.373967968582
553,686,2013-09-13 05:00:00+00:00,0.3799904633924314,0.33716681410823496,0.0,0.0,1.1399713901772943,0.0,0.0,0.0,265613.33391130954,17195.507519519982
554,687,2021-07-02 05:00:00+00:00,0.19010997838393595,0.8482156209041088,0.0015208798270714876,0.0,0.121670386165719,0.616884087930261,0.0015208798270714876,0.0,55661.1599111623,300692.4376105066
555,688,2021-10-29 05:00:00+00:00,0.1700036548008733,0.8568326581388868,0.0005052114555746607,0.0,0.1283237097159638,0.7435324719387034,0.0005052114555746607,0.0,64552.13070741332,376779.7692087098
556,689,2013-04-25 05:00:00+00:00,0.8264078746707335,0.18052930760773975,0.0,0.0,0.5833467350616942,0.14980091482344363,0.0,0.0,328861.72189103015,75643.70041219197
557,690,2013-02-20 06:00:00+00:00,0.6185637518319492,0.1845480314281711,0.003660140543384315,0.0,0.4209161624891962,0.13132513499240164,0.003660140543384315,0.0,192922.34790124386,65293.1565049632
558,691,2013-03-01 06:00:00+00:00,0.6307297529564133,0.17090777888806988,0.0,0.0,0.38315358824455015,0.12612170429993108,0.0,0.0,167685.69422758027,57068.784239552486
559,692,2013-03-01 06:00:00+00:00,0.6004932182490753,0.18315666309147385,0.0,0.0,0.9007398273736129,0.18315666309147385,0.0,0.0,271122.6880394575,55130.15559053363
560,693,2013-03-01 06:00:00+00:00,1.3980861244019138,0.1293126338708821,0.0,0.0,0.0,0.051725053548352835,0.0,0.0,213907.1770334928,26560.814997079182
561,694,2016-02-04 06:00:00+00:00,0.38057987259537585,0.28339417023752844,0.0,0.0,0.2710190001815555,0.2318679574670687,0.0,0.0,136512.84702762013,91081.16877391595
562,695,2021-06-03 05:00:00+00:00,0.41495857988165685,0.7081347443250666,0.0,0.0,0.41495857988165685,0.0,0.0,0.0,981792.0000000001,72229.7439211568
563,696,2021-06-03 05:00:00+00:00,0.17538945422387264,0.6820652475962874,0.0,0.0,0.1169263028159151,0.292313677541266,0.0,0.0,43940.90459822089,330606.7692991719
564,697,2021-06-03 05:00:00+00:00,0.41495857988165685,0.7081347443250666,0.0,0.0,0.41495857988165685,0.0,0.0,0.0,981792.0000000001,72229.7439211568
565,698,2020-07-22 05:00:00+00:00,0.18801836451093257,0.6175413878126101,0.0,0.0,0.10885273734843465,0.1764403965178886,0.0,0.0,55445.62612393448,98100.86046394607
566,699,2021-05-21 05:00:00+00:00,0.18624102469531342,0.7281208332422566,0.0,0.0,0.10429497382937553,0.22993289470808104,0.0,0.0,56907.807505899975,127842.68945769305
567,700,2015-11-06 06:00:00+00:00,0.43174918733041395,0.2532531575203677,0.0,0.0,0.1569997044837869,0.16592448251334435,0.0,0.0,172346.42559707706,57366.20661211364
568,701,2015-11-06 06:00:00+00:00,2.5497382198952883,3.5896805896805897,0.0,0.0,0.0,3.5896805896805897,0.0,0.0,260073.29842931937,836395.5773955774
569,702,2015-11-06 06:00:00+00:00,1.5330535152151101,0.11829001700267186,0.0,0.0,0.0,0.0,0.0,0.0,156371.45855194124,0.0
570,703,2011-05-01 05:00:00+00:00,1.6210739417770552,0.14354625778848606,0.012188525878022972,0.0008375470470641002,1.1457214325341594,0.0907342634319442,0.012188525878022972,0.0009306078300712225,1007150.0818269162,48240.197269750985
571,704,2011-05-01 05:00:00+00:00,1.1911297116612767,0.16465780971050623,0.0,0.001357069860251425,0.5161562083865532,0.07644826879416361,0.0,0.001357069860251425,435437.3182596407,51648.269454688896
572,705,2013-01-01 06:00:00+00:00,0.7339048738237094,0.16202658105962806,0.0,0.00045132752384297514,0.42699919931561275,0.06453983590954544,0.0,0.0006769912857644627,326681.07492640096,43730.70343147931
573,706,2019-06-11 05:00:00+00:00,0.1470583301179352,1.0624166767664527,0.0,0.0,0.0735291650589676,1.0624166767664527,0.0,0.0,24632.270294754147,301726.33620167256
574,708,2019-07-16 05:00:00+00:00,0.1450148058694106,1.1828363243826743,0.0,0.0,0.0725074029347053,1.1828363243826743,0.0,0.0,24289.97998312627,335925.51612467953
575,709,2019-06-11 05:00:00+00:00,0.3186230895778779,0.4715451758024286,0.0,0.0,0.16623813369280585,0.44672700865493237,0.0,0.0,68053.73598049239,290744.8281329185
576,713,2014-05-01 05:00:00+00:00,0.4803261896525675,0.18358747536959089,0.0039751132936764215,0.0019885991699479084,0.4425626133626415,0.14238370056827024,0.0039751132936764215,0.002227231070341657,238157.65016962402,77509.39121515922
577,714,2014-05-01 05:00:00+00:00,0.4967979597619722,0.20569009284258546,0.003205148127496595,0.0024682811141110254,0.5256442929094416,0.1810072817014752,0.003205148127496595,0.0028796612997961965,240697.00893061177,102190.9519260533
578,715,2014-05-01 05:00:00+00:00,0.5051969977422045,0.18759801917951147,0.0037146838069279744,0.0027812901286806743,0.44823851270264226,0.1592288598669686,0.0037146838069279744,0.0031984836479827753,261737.85926408073,86832.71220444926
579,716,2021-06-15 05:00:00+00:00,0.2045675716743173,0.6673621821893513,0.0009866603135417233,0.008239039286288288,0.13056804815868805,0.4984618768204414,0.0013155470847222978,0.008239039286288288,65004.799210611716,213576.49589880815
580,717,2021-06-15 05:00:00+00:00,0.21162687617872258,0.6929635841123939,0.0009405638941276559,0.0,0.12697612570723354,0.31982934651341255,0.0009405638941276559,0.0,78530.50121240037,163592.71074161053
581,718,2021-06-15 05:00:00+00:00,0.14915673015246167,0.6776542618160454,0.001156253722112106,0.0,0.0948128052131927,0.5929474790890398,0.001156253722112106,0.0,46747.337984992446,194317.35957575103
582,719,2022-02-18 06:00:00+00:00,0.22421731123388583,1.0395288165072338,0.0,0.0,0.1718999386126458,0.635267610087754,0.0,0.0,70322.02271332106,312436.1609613408
583,720,2020-05-01 05:00:00+00:00,0.2058038643983664,0.40612589439429514,0.0016333640031616383,0.0,0.1796700403477802,0.12996028620617445,0.0016333640031616383,0.0,77109.48122525778,70877.09108969239
584,721,2021-06-15 05:00:00+00:00,0.23140125651759297,0.7015220605412938,0.000665902896453505,0.01181013569934838,0.14516683142686407,0.4936636722327623,0.000665902896453505,0.01181013569934838,74956.69363639233,253868.31496605292
585,722,2022-04-23 05:00:00+00:00,0.16822946452903043,2.5759623861298855,0.0,0.0,0.056076488176343475,12.879811930649426,0.0,0.0,31941.167665245244,3000996.1798413163
586,723,2020-05-01 05:00:00+00:00,0.21549015326462767,0.5223391450465374,0.012675891368507509,0.03482260966976916,0.1394348050535826,0.3134034870279224,0.012675891368507509,0.03482260966976916,101584.59342721918,221262.86184171325
587,724,2019-08-01 05:00:00+00:00,0.24579064857620944,0.44888810535215956,0.0015630565887199328,0.005139940137620148,0.19733589432589152,0.3280995121180861,0.0015630565887199328,0.005139940137620148,100565.30247957817,186218.31787259874
588,725,2021-06-15 05:00:00+00:00,0.1967141348189893,0.6807429462027099,0.0013364430377041344,0.009473559887512863,0.1438732331743797,0.49059506560334465,0.0013878446930004472,0.009473559887512863,74807.29623217833,271399.8970231667
589,726,2023-01-13 06:00:00+00:00,0.16942546701288225,1.726950354609929,0.0036831623263670057,0.0,0.11049486979101017,1.2952127659574468,0.0036831623263670057,0.0,83556.22053596188,433896.27659574465
590,727,2016-10-14 05:00:00+00:00,0.3341937364744402,0.3297232961582792,0.0,0.0,0.260474529899196,0.22374080810740374,0.0,0.0,96532.84370339639,90091.00275924697
591,728,2016-10-14 05:00:00+00:00,0.332676264485466,0.35088155424892503,0.0,0.0,0.38159924455685806,0.2770117533544145,0.0,0.0,121348.55976908086,101275.49702637395
592,730,2021-08-23 05:00:00+00:00,0.16640027942187008,0.6337936519412913,0.0,0.0,0.09152015368202854,0.31689682597064567,0.0,0.0,34053.817183685715,122322.17482466923
593,731,2020-03-15 05:00:00+00:00,0.22322879761353784,0.465309458161529,0.002362209498555956,0.008779423738896773,0.1559058269046931,0.23704444095021288,0.002362209498555956,0.008779423738896773,83976.54767366424,209152.21173173783
594,732,2019-05-01 05:00:00+00:00,0.21708229117654346,0.43398188029110346,0.012060127287585747,0.0,0.1809019093137862,0.0,0.012060127287585747,0.0,152319.40764220798,51643.84375464131
595,733,2019-05-01 05:00:00+00:00,0.2664415603075962,0.21698556894972648,0.0,0.0,0.12110980013981645,0.3254783534245897,0.0,0.0,110767.02320787613,81369.58835614743
596,734,2019-05-01 05:00:00+00:00,0.24146063324757613,0.3948205730062416,0.0014633977772580372,0.0,0.18292472215725467,0.2565076334180678,0.0014633977772580372,0.0,96469.3765735157,141479.04851438312
597,735,2013-07-02 05:00:00+00:00,0.6572871720414715,0.18659089113513774,0.0,0.0,0.5975337927649741,0.1190518569205787,0.0,0.0,248753.3179280587,49388.20495174468
598,736,2013-07-01 05:00:00+00:00,0.5955657550068318,0.17782137064389983,0.004411598185235791,0.0,0.45439461307928647,0.10581623816485589,0.004411598185235791,0.0,220976.95309846077,47336.80022331027
599,737,2013-04-09 05:00:00+00:00,0.5905473163501977,0.22617650408954776,0.0,0.005516500099745068,0.4218195116787127,0.14894550269311682,0.0,0.005516500099745068,316955.1810753847,91287.04365058139
600,738,2018-10-19 05:00:00+00:00,0.25433584487577304,0.4190825014952109,0.0022507596891661328,0.0,0.15755317824162932,0.25658112336441485,0.0022507596891661328,0.0,75866.35684272285,120336.54685791057
601,739,2013-06-26 05:00:00+00:00,0.6625426596356998,0.2035235540321202,0.0,0.0,0.6115778396637229,0.15264266552409014,0.0,0.0,199680.16465020552,51842.999854363705
602,740,2014-02-21 06:00:00+00:00,0.47587716441051164,0.20377086374356912,0.0,0.0,0.25770578749615397,0.11778244961064456,0.0,0.0,143177.52851554786,60724.439987299
603,741,2014-02-21 06:00:00+00:00,0.47546253743617706,0.20305502645634776,0.0,0.00014032828366022652,0.25861306934873146,0.10917540468765623,0.0,0.00014032828366022652,138096.1664475102,58264.584032293365
604,742,2014-02-21 06:00:00+00:00,0.47720177398509667,0.20513515432973037,0.0,0.0002981615615257709,0.2679305641311672,0.10197125404181363,0.0,0.0002981615615257709,141227.94428028705,56954.52332109123
605,743,2013-08-07 05:00:00+00:00,0.5640437430584891,0.21512938544979018,0.0,0.0,0.46594917904831706,0.11012575683739259,0.0,0.0,158594.3863634456,53457.091220160364
606,744,2013-07-23 05:00:00+00:00,0.6187686309856708,0.17834579375498905,0.0,0.0,0.4283782829900798,0.09092138505156304,0.0,0.0,242604.90093338187,34738.963042393356
607,745,2013-07-31 05:00:00+00:00,0.5220884900937448,0.19638183504051795,0.0,0.0,0.4437752165796831,0.15073632743650567,0.0,0.0,200385.0209049806,71809.40641028887
608,746,2013-08-09 05:00:00+00:00,0.6272180881511162,0.20780095105796903,0.0,0.0,0.3136090440755581,0.10390047552898451,0.0,0.0,113056.0603892387,37986.01385339674
609,747,2013-07-24 05:00:00+00:00,0.693238434163701,0.1908730590758891,0.0,0.0,0.5391854487939897,0.0825397012220061,0.0,0.0,176698.77421905892,68554.38059620245
610,748,2013-11-03 05:00:00+00:00,0.5621753350862567,0.17991464244216585,0.007807990765086898,0.0011797681471617432,0.37478355672417113,0.13744298914434308,0.007807990765086898,0.0011797681471617432,194091.03443853013,68691.41048441891
611,750,2016-02-05 06:00:00+00:00,0.30717061830589115,0.24785028892540953,0.0,0.0,0.2983943149257228,0.10068917987594762,0.0,0.0,109282.5296898559,48346.29698351269
612,751,2013-11-05 06:00:00+00:00,0.6876157007938251,0.18947813583692802,0.0,0.0,0.5959336073546484,0.18123995601793116,0.0,0.0,302092.49788208713,88741.6730102343
613,752,2014-04-23 05:00:00+00:00,0.3256194049255228,0.2153861274232782,0.0,0.0,0.1628097024627614,0.06153889354950806,0.0,0.0,46237.955499424235,23754.012910110112
614,753,2013-09-28 05:00:00+00:00,0.5321031306432766,0.20404438978018327,0.0,0.0013602959318678885,0.3575067909009515,0.12378692979997785,0.0,0.002720591863735777,180599.1281848946,65709.09498887835
615,754,2013-08-30 05:00:00+00:00,0.6012758076685644,0.1727197048435799,0.0,0.005397490776361872,0.5261163317099938,0.11334730630359931,0.0,0.005397490776361872,418638.28108923795,78468.7209067489
616,755,2013-11-29 06:00:00+00:00,0.5896148154791265,0.19513823961533325,0.0,0.0,0.3275637863772925,0.15854981968745827,0.0,0.0,119757.32029953814,47516.16134633365
617,756,2013-10-08 05:00:00+00:00,0.6269999630036133,0.17701191593082094,0.0,0.0005299757962000627,0.3351206698812416,0.13196397325381562,0.0,0.0005299757962000627,140934.45720134667,57490.1844443942
618,757,2020-07-29 05:00:00+00:00,0.2428187584831445,,0.0,,0.12140937924157225,,0.0,,65439.655411207445,
619,758,2020-07-29 05:00:00+00:00,0.20261351387129106,0.5600347546094578,0.0,0.0,0.1534950862661296,0.20161251165940483,0.0,0.0,69631.51093376703,105241.73108620933
620,760,2020-07-29 05:00:00+00:00,0.3286962390790806,0.627262969588551,0.0,0.0,0.0,0.3136314847942755,0.0,0.0,67054.03277213244,137056.9588550984
621,761,2020-07-29 05:00:00+00:00,1.1889325918893259,,0.0,,1.1889325918893259,,0.0,,337656.8560965686,
622,762,2016-01-11 06:00:00+00:00,0.3217164080506173,0.28770129123782806,0.0,0.0,0.16085820402530865,0.1585292829269665,0.0,0.0,144386.32393311703,81501.66578923044
623,763,2018-09-11 05:00:00+00:00,0.20699161097932742,0.3549985710269052,0.0,0.0,0.18243328425296654,0.22314195893119754,0.0,0.0,66093.4738854161,83546.37798710336
624,764,2018-09-11 05:00:00+00:00,0.1991223632177262,0.3201979113051852,0.0,0.0,0.12671423113855304,0.2328712082219529,0.0,0.0,43372.47111542472,82465.51661159907
625,765,2015-06-26 05:00:00+00:00,0.37991128596111134,0.22021748829567175,0.0006187480227379664,0.0009684146363046251,0.32546145996017034,0.15746421986313205,0.0006187480227379664,0.0009684146363046251,158299.87538925858,78662.96512653388
626,766,2014-06-03 05:00:00+00:00,0.5088841951084457,0.22309743015480152,0.0,0.0,0.3914493808526505,0.1301401675903009,0.0,0.0,135128.32627033498,65104.942768612134
627,767,2014-07-09 05:00:00+00:00,0.48262516550792317,0.2192200353510728,0.0,0.0012111604163042697,0.4272419497938992,0.15623969370325078,0.0,0.0012111604163042697,171632.58549776027,79954.75488232636
628,768,2014-09-11 05:00:00+00:00,0.545070159802682,0.2313868959946786,0.060563351089186895,0.0,0.060563351089186895,0.13883213759680715,0.060563351089186895,0.0,225598.48280722118,75478.40547346415
629,769,2014-09-17 05:00:00+00:00,0.3557485491660241,0.2138947936507025,0.0,0.0,0.17787427458301205,0.17614865359469617,0.0,0.0,74707.19532486507,96057.63541919342
630,770,2014-09-17 05:00:00+00:00,0.4079123817098088,0.22033411526783078,0.0,0.007224069353043632,0.2873928143864562,0.14809342173739445,0.0,0.007224069353043632,126452.83833004073,126190.04345896616
631,771,2015-01-08 06:00:00+00:00,0.33587309928076453,0.22161609465328067,0.0,0.008208003505677061,0.11995467831455876,0.18057607712489535,0.0,0.008208003505677061,70773.26020558967,149558.03187694174
632,772,2013-10-16 05:00:00+00:00,0.6052385465638123,0.19430344674720157,0.0,0.0,0.4401734884100453,0.11874099523440096,0.0,0.0,153070.33059459325,41980.33913332594
633,773,2014-07-30 05:00:00+00:00,0.38818871834840446,0.24370233310989678,0.0,0.0,0.36877928243098423,0.08123411103663226,0.0,0.0,107702.95990576482,64878.976681256965
634,774,2014-12-15 06:00:00+00:00,0.42522598355455327,0.22724724643218408,0.0030591797378025413,0.0007625746524569936,0.37627910774971257,0.15861552771105467,0.0030591797378025413,0.002287723957370981,197491.46633331868,89412.64057523495
635,775,2014-10-08 05:00:00+00:00,0.4335668947325035,0.24992741332510976,0.0,0.0,0.4576539444398648,0.1606676228518563,0.0,0.0,179002.90990025553,68995.26775609714
636,776,2016-10-26 05:00:00+00:00,0.35305357274989674,0.2887707995703312,0.0,0.007549563387459639,0.2545269943080651,0.12834257758681386,0.0,0.007549563387459639,100094.79314869747,106779.13716138226
637,777,2014-09-08 05:00:00+00:00,0.41979854522622423,0.21853540011200576,0.0,0.000824661887215116,0.4695524468826656,0.149263801585936,0.0,0.000824661887215116,210176.02869107606,80166.20671806864
638,778,2015-01-08 06:00:00+00:00,0.3986193263424503,0.2220471459023698,0.001880279841237973,0.0028467582807996127,0.419302404596068,0.21160903220610452,0.001880279841237973,0.0028467582807996127,190286.2002131241,113707.117090552
639,779,2014-09-29 05:00:00+00:00,0.41200495704823603,0.23042479573285016,0.0,0.0,0.36506768346046226,0.17886856289764624,0.0,0.0,148269.63201115633,75488.84655090897
640,780,2014-08-25 05:00:00+00:00,0.4059962330564733,0.19837725214158633,0.0,0.0,0.248108809090067,0.09103613625675537,0.0,0.0,112111.34868928892,54204.54602523496
641,781,2014-08-25 05:00:00+00:00,0.37960328397520976,0.20951242829827918,0.0,0.0,0.2679552592766186,0.1025737930210325,0.0,0.0,95838.6644012706,49479.851816443595
642,782,2014-06-20 05:00:00+00:00,0.46653109873149506,0.21920503952622886,0.0,0.0,0.2386903295835556,0.0857758850320026,0.0,0.0,94347.77754811816,47691.39207779345
643,783,2015-01-08 06:00:00+00:00,0.32509355719631844,0.21552941374819284,0.0,0.0,0.17732375847071913,0.09236974874922552,0.0,0.0,188495.15525437443,56641.129933025084
